id_empresa,ano,ingresos,ebitda,activos_totales,pasivos_totales,patrimonio,caja,gastos_intereses,cuentas_cobrar,inventario,cuentas_pagar
141,2023,1605246.4457035547,93428.53718993209,1414189.3107188363,838854.538827725,575334.7718911113,67106.32853643286,65682.55603302082,253856.58508231316,198654.0316462395,233191.44572913047
142,2021,3462914.1996222036,532405.029888607,3323828.9704267127,1615598.3420269121,1708230.6283998005,199142.06460959447,99033.50625519478,743106.6405322738,321387.38954026456,270042.81523062463
142,2022,3652602.192343553,390300.4641430224,2627704.9020790216,1415981.1667366966,1211723.735342325,410848.1321868969,77303.05400027819,442731.6146280365,226450.11891113617,415233.7632294339
142,2023,3852680.721043697,365308.6703527561,4215799.628051473,1905622.4664648527,2310177.16158662,192356.64271820767,123752.70831547881,799367.0817916421,256130.71676594287,307354.8728307698
143,2021,2332216.017361869,295527.2754631198,1509313.381404224,671434.3992123103,837878.9821919138,178576.5155441995,26434.153539465293,470187.1780659343,224926.71482565894,130776.6880260629
143,2022,2438485.252997448,279096.11708344566,1531483.1241094952,689469.1103153019,842014.0137941933,256712.29925459792,31036.703995673517,294110.6618258559,163992.10744131907,182945.5830551161
143,2023,2549596.728956608,297389.8472349209,1562656.856952142,653363.6079328613,909293.2490192807,335056.4738248058,32115.96943968639,389710.0420091769,405032.54465427616,238717.76750481324
144,2021,2732517.3449674356,389323.65954537905,2409708.6002208595,807862.7468272031,1601845.8533936564,370220.36386535276,34625.53049200023,368940.31302068924,158200.85733648148,219088.32781074973
144,2022,2931161.1178580355,403825.83896811184,2447383.818538754,1252012.3309668775,1195371.4875718763,355036.2065846554,64342.30103283771,485588.3595748648,253039.2317631486,167309.35270576857
144,2023,3144245.548767105,399369.0543433717,3699163.7313871016,1704989.035387905,1994174.6959991965,152249.54526914904,78789.91351424684,345758.1483630091,543918.7932595941,306601.83758943283
145,2021,3638835.7140889,397745.81808567955,2970392.312777575,1585287.5759360965,1385104.7368414786,427844.75236320816,75639.29891618062,754190.1595185312,400600.95698272757,434675.1966688312
145,2022,4045149.66277153,464564.6544304995,2567501.860373828,1199335.11170206,1368166.748671768,185858.8901665936,63313.51577766699,913965.2997516408,754484.4536321876,362868.67285929184
145,2023,4496832.800355674,471695.30647013313,2890982.4532868676,1218922.078004381,1672060.3752824867,275063.7105537332,71863.43070008278,803521.8936261319,358725.6984281156,371920.627546718
146,2021,4444346.053224448,562691.1949037259,2938924.7552597476,1136886.636890651,1802038.1183690967,590484.0218285676,48789.66367767779,683516.5551104851,603122.6294093502,299842.73094814277
146,2022,4906324.016681332,553381.2875881349,4618443.53737618,2243418.1336116805,2375025.4037645,350836.236639723,114197.64104987489,497986.088998616,750074.851643624,350409.7466005277
146,2023,5416323.361948692,727341.0365478512,5502024.500554036,2589287.9681777656,2912736.5323762707,472094.8194311389,138435.49809656118,680000.7981578674,1036505.5474838692,584546.4277892411
147,2021,3854507.607457114,373514.1317476969,3154403.0408891165,1474071.5347043234,1680331.506184793,176652.7407352671,79824.35299894518,624573.9381799616,466446.4108726678,283746.14715356287
147,2022,3959960.770171185,558885.4250722238,3436437.6063684574,1542928.4237343455,1893509.182634112,533229.3117289753,90146.01470382934,654405.20019742,694907.7977849463,424456.5162581429
147,2023,4068298.962740921,680672.7151222667,2550014.1489666747,1144212.6479428075,1405801.5010238672,564450.0129246702,60922.63935506766,493254.9328790154,569645.1725865094,448868.90999514656
148,2021,2800437.8821920967,396619.07806993165,2677302.531750181,935896.7047675666,1741405.8269826146,193962.58944833896,50148.97662498639,404131.77890010783,168814.88430517318,200232.49087533136
148,2022,2702923.276016162,357836.0466743969,2553425.911383418,1269009.8573360224,1284416.0540473955,112610.0693950601,72433.43972078431,432487.1788858338,171271.4485652328,251200.66916701043
148,2023,2608804.245395791,309682.10106983705,3058159.768446283,1631022.8375399509,1427136.930906332,309583.70389563113,79711.04328504077,515485.31158506265,409699.2169889931,252795.11692920703
149,2021,1713050.8911302846,225716.03070953925,1869159.0366974066,691187.4861307332,1177971.5505666733,148340.06726360705,36808.069550103966,327730.35114167846,251930.1444050284,152964.10579147047
149,2022,1834433.7060756176,194797.5412048257,2118165.52558681,1078311.3019468463,1039854.2236399637,236930.5576207243,40451.764579989795,307196.80811466207,281488.37731666793,147143.75172921794
149,2023,1964417.4258979396,290194.28804479726,1575132.4259517489,588757.5714044967,986374.8545472522,193603.42949590777,23238.09794813422,313895.20942369715,219290.64188700498,141562.6610278953
150,2021,1171463.1778770208,137690.0453755802,1133254.3966168368,533514.5068786195,599739.8897382172,91438.39971042571,22983.948718264885,272133.18726859085,106381.84534099762,67598.67692941648
150,2022,1168697.9238888079,146858.34524104273,974103.2609350621,345868.62871658534,628234.6322184767,146583.96927375393,18852.537993039958,212451.68275509667,198085.0350636878,71579.5751768812
150,2023,1165939.197318412,193392.9777161053,1098012.7005516258,386497.28680342546,711515.4137482003,123978.82707385904,20156.068636323602,192376.7501667118,77001.84173100216,113688.66885115977
151,2021,3642653.5290378,382575.01134688687,3910277.0036042836,1929650.7470624223,1980626.2565418612,421162.88429862936,104560.8969676446,853206.8919336008,479287.49094171793,306823.3527387988
151,2022,3428108.847104409,449985.00868478214,2271817.4137165886,989276.394898866,1282541.0188177228,177684.40966001907,53904.63833357059,854611.7125907431,600540.7275267973,298202.4294295018
151,2023,3226200.3986691996,394323.06783424964,2985581.622415436,1414871.7190139901,1570709.9034014458,299027.62690082187,85635.54632661778,423587.00076167635,634811.6288625622,317657.7789827522
152,2021,4504672.101785819,601138.8247094688,3504889.5496528335,1602056.9738387305,1902832.575814103,373627.39168611035,53927.75044047813,637312.9642623971,641916.8485041676,444968.70705098193
152,2022,4714982.9021975305,722658.63839456,3616747.5434249896,1686030.0573400375,1930717.486084952,353373.4475235889,81129.8935489362,958174.5127886538,799926.0047488447,400719.57904440805
152,2023,4935112.537758704,785657.3491336803,5520648.616235151,1971014.156840018,3549634.459395133,611965.9537371427,87416.16365278962,546844.0452600442,888691.3758504323,483517.4915556232
153,2021,3059186.11340288,244452.75100363317,3395709.4520799755,1384249.6632719706,2011459.788808005,338981.1859577214,53925.83643320274,726929.8479716445,232791.7071343979,248844.17406120503
153,2022,3332276.951655005,458028.48294219596,3339993.25603976,1431120.9810322826,1908872.2750074775,260938.77915608577,57430.216018020925,363119.3238668683,580623.6719218784,351704.66949033574
153,2023,3629746.3674675166,546168.7026323864,3441592.788585354,1392638.4741535129,2048954.3144318413,269999.5119761355,67720.84537022724,785778.9325293814,534511.11307287,362292.7670953769
154,2021,4027402.45544418,560750.0288088245,4156484.5366331516,2080540.0985899104,2075944.4380432412,327839.53856089886,102050.55121662082,434400.6403280618,257952.3805148643,330676.27466609824
154,2022,3991676.550845458,571078.2825304419,4544890.831152647,1589040.8367755148,2955849.994377132,457674.8951821369,80552.9200007864,936058.4741943219,553875.3868647772,371804.34143991815
154,2023,3956267.560256081,528866.2296599192,3090861.5655427324,1432862.1319333077,1657999.4336094246,448121.2548838662,63172.7298016303,631097.2188088379,406017.38159705536,362230.7206584243
155,2021,4783135.1631632615,513174.03531808883,4181288.433109569,2197335.5207507275,1983952.9123588414,578862.6061171968,85778.28480740615,941215.7190912872,816061.516929147,440853.60574344726
155,2022,5478618.146178434,879235.2472165546,6534633.29876374,3152224.4002286172,3382408.8985351226,473853.15669035376,172040.91107725215,1149902.3512164112,1077580.0183991606,534310.7318507296
155,2023,6275226.554916217,611373.528051225,4858614.870927725,1898253.9241324794,2960360.9467952456,809938.9148431424,84291.568161981,1431575.2518447398,486526.16768418136,423628.2760171499
156,2021,2336810.0639495226,266884.1431403156,2553340.4075633357,1203946.3831248176,1349394.024438518,71063.75655726517,85219.08399386647,488793.9097919966,230826.84211774782,312676.42002705054
156,2022,2580574.5618209727,208297.1649598699,2044435.2213902655,1051975.0802922244,992460.1410980411,131151.27344772755,75958.10688779347,342668.40169868304,508948.19644395704,314429.24451018224
156,2023,2849767.369566308,321899.8654833052,2347598.5574602955,1062463.4609407613,1285135.0965195342,252230.9753550207,70721.13255415164,535138.2549208539,469233.3181521833,250049.81422281315
157,2021,3565305.7402399196,354219.8949711398,2458309.8432564223,1013520.5184862349,1444789.3247701875,391701.34070579364,61353.23452282736,418436.6010253646,364405.7991266688,308858.81261031254
157,2022,3815209.870671877,451453.61374772683,2439787.273583543,893238.8951287632,1546548.3784547797,343819.10014049575,48660.31509471472,873687.5820009194,542896.7989932119,455662.50379476114
157,2023,4082630.612288701,405158.36035772663,4335102.6851865295,1696599.6049256956,2638503.0802608337,546717.0997040718,102364.9462214754,451180.313635531,592076.9805284273,450594.45199910784
158,2021,4182776.774198619,483662.76703057,3568040.5816687983,1710485.1181574445,1857555.4635113538,240982.61247771094,82901.06432032461,770028.9362797069,400791.5083539632,351040.06057891104
158,2022,4311340.366732171,481897.91627030406,5059270.575167998,2692696.0036915326,2366574.571476465,502521.0794832718,145045.81723772112,818537.2667983343,740956.8048756281,290175.3397581597
158,2023,4443855.544114117,667051.5696845051,3151631.3790344354,1329038.2420108016,1822593.1370236338,465640.96728263446,54711.176944469094,668637.9719455877,685599.44984831,358423.138941003
159,2021,4677859.456405882,613560.4714290969,4575545.3592155315,2039544.9494205823,2536000.409794949,350402.1133854659,103790.06064263001,570410.3984514412,870467.3223968844,490158.4159098095
159,2022,4558150.400676987,650833.2838347323,4251544.106178864,1389598.082886383,2861946.023292481,607731.7893921561,60206.701792670465,496147.00811981776,625598.2021881946,375557.96172606933
159,2023,4441504.767044684,617362.0544939073,5118527.440211728,1693439.8973980846,3425087.542813644,464152.79009131703,90444.55657180419,839667.2168970748,884902.3845518235,328624.63863121276
160,2021,1139655.478187982,103805.49006594949,888668.7041216969,445470.1984312644,443198.5056904325,78194.81967752766,20564.407306483514,188598.15254469527,211072.43396796536,135826.92817902556
160,2022,1089212.3027762228,120710.30547442588,1177565.148437029,605040.9871742679,572524.1612627611,103018.2612737434,35701.09883561401,214040.69549756337,104751.85607691492,83444.75013918277
160,2023,1041001.8318916837,145189.56901888113,847593.3196992863,429507.9648137937,418085.35488549253,53829.33797578183,25526.50524128418,175000.77720731604,200361.26870602727,94095.60412190652
161,2021,1613837.8284646375,142445.10487186705,1846546.1822138715,1124522.6415283566,722023.5406855149,157269.84606126547,66813.20710747215,272482.3700164526,126126.21039696143,180575.65740255176
161,2022,1497483.2811481464,134791.83012774782,1032444.9144795386,453579.0543202921,578865.8601592465,185419.44159160118,34886.078889213175,206052.7274157355,75467.02981309121,195103.10989901333
161,2023,1389517.6688550124,117680.45456114758,1394176.9578408448,662439.8839627749,731737.0738780699,156355.4334142437,43393.46676377835,147105.42821875974,142328.84180265205,190813.51158320077
162,2021,1051818.2233529289,122801.9214698319,1083448.4290186323,449060.84819645615,634387.5808221761,154352.08454103218,23144.054998606287,174350.37981471387,182083.4315553599,85662.05523233784
162,2022,1112475.3278671924,137835.86382090295,707759.5106690649,293461.92571267,414297.5849563949,135319.9432606982,10444.924607631528,245970.99459716686,132860.78456190744,86383.97159367726
162,2023,1176630.4553728488,129338.98585835053,1165911.7489715836,567682.2590614667,598229.4899101169,126733.19071407206,20624.609626795787,180256.4974929264,222318.32525750718,100204.0331957415
163,2021,3818527.9367322847,384474.5468616326,4424005.338628821,2403075.6442550034,2020929.6943738176,368100.96449276805,190854.2727024666,762930.3213245206,435229.75482730265,454904.1999469888
163,2022,3653196.194629106,402860.7481010016,2426353.5641903747,1232101.4915424718,1194252.0726479029,194443.11294392357,81628.22719304553,513466.28301550593,352499.5682924976,425009.08453126973
163,2023,3495022.8615777325,424414.0610627405,2668406.9813095205,1404556.8659286404,1263850.1153808802,251343.4690450575,94561.86459437698,800065.426540384,219664.78796914456,350416.03200115653
164,2021,3787506.4595102645,356644.70425397006,2863091.432851433,1686096.5148064778,1176994.918044955,100012.92729467229,105276.84762299014,779142.3374930159,373548.2709262346,430869.7652340401
164,2022,3724609.966077255,372286.326326514,3155297.8852522164,1740667.4041361983,1414630.481116018,417837.6337903631,109993.13656667026,387628.539048915,416308.4933607014,527898.0968722446
164,2023,3662757.9510968793,355168.8068339857,3614431.734018168,1580617.5502534814,2033814.1837646866,133060.5081014583,117253.39848207548,833760.6990093918,637259.0503260411,365932.04545022384
165,2021,3111580.718607743,343215.1552932538,3073055.701854216,1282856.155316848,1790199.5465373679,398863.23648076504,47648.5372427191,394398.5442744971,378228.8227419813,243246.29707807294
165,2022,3172204.469520145,437135.8514448169,3129269.1181231393,1191963.3556984218,1937305.7624247174,166481.63700413948,56558.6179370621,596012.9083652408,552446.886761867,247215.17664357563
165,2023,3234009.3690213365,389223.5530022615,2729722.606604251,1058133.168287881,1671589.4383163701,335829.50514706585,41842.960463040865,438584.47557186894,603503.9996278491,322611.1929852747
166,2021,2018174.3233916662,196579.77365006425,2219865.214017277,1049902.466909213,1169962.7471080641,196278.6021326012,52896.9937039328,373266.5371487543,228775.8484903323,179947.0276266423
